m,signature_id,signature_version,has_odd_predecessor,odd_predecessor,even_cell_lower,even_cell_upper,even_cell_size,balanced_ternary_reference,validation_status
2121,v1_occupancy:0,v1_occupancy,0,,4498642,4502882,2121,"lsd=0;jet=0,-1,-1,1;lsd8=0,-1,-1,1,-1,0,0,1",ok
2121,"v2_type:1,0",v2_type,0,,4498642,4502882,2121,"lsd=0;jet=0,-1,-1,1;lsd8=0,-1,-1,1,-1,0,0,1",ok
2121,"v3_oddpos:1,0,0",v3_oddpos,0,,4498642,4502882,2121,"lsd=0;jet=0,-1,-1,1;lsd8=0,-1,-1,1,-1,0,0,1",ok
2121,"v4_mod3:1,0,0,0",v4_mod3,0,,4498642,4502882,2121,"lsd=0;jet=0,-1,-1,1;lsd8=0,-1,-1,1,-1,0,0,1",ok
2121,"vB_border:1,0,-1,-1,1",vB_border,0,,4498642,4502882,2121,"lsd=0;jet=0,-1,-1,1;lsd8=0,-1,-1,1,-1,0,0,1",ok
2121,"vC_valuation:3,1,1,0",vC_valuation,0,,4498642,4502882,2121,"lsd=0;jet=0,-1,-1,1;lsd8=0,-1,-1,1,-1,0,0,1",ok
2122,v1_occupancy:0,v1_occupancy,0,,4502884,4507128,2123,"lsd=1;jet=1,-1,-1,1;lsd8=1,-1,-1,1,-1,0,0,1",ok
2122,"v2_type:0,0",v2_type,0,,4502884,4507128,2123,"lsd=1;jet=1,-1,-1,1;lsd8=1,-1,-1,1,-1,0,0,1",ok
2122,"v3_oddpos:0,0,0",v3_oddpos,0,,4502884,4507128,2123,"lsd=1;jet=1,-1,-1,1;lsd8=1,-1,-1,1,-1,0,0,1",ok
2122,"v4_mod3:0,0,0,1",v4_mod3,0,,4502884,4507128,2123,"lsd=1;jet=1,-1,-1,1;lsd8=1,-1,-1,1,-1,0,0,1",ok
2122,"vB_border:0,0,1,1,0",vB_border,0,,4502884,4507128,2123,"lsd=1;jet=1,-1,-1,1;lsd8=1,-1,-1,1,-1,0,0,1",ok
2122,"vC_valuation:0,0,0,0",vC_valuation,0,,4502884,4507128,2123,"lsd=1;jet=1,-1,-1,1;lsd8=1,-1,-1,1,-1,0,0,1",ok
2123,v1_occupancy:0,v1_occupancy,0,,4507130,4511374,2123,"lsd=-1;jet=-1,0,-1,1;lsd8=-1,0,-1,1,-1,0,0,1",ok
2123,"v2_type:1,0",v2_type,0,,4507130,4511374,2123,"lsd=-1;jet=-1,0,-1,1;lsd8=-1,0,-1,1,-1,0,0,1",ok
2123,"v3_oddpos:1,0,0",v3_oddpos,0,,4507130,4511374,2123,"lsd=-1;jet=-1,0,-1,1;lsd8=-1,0,-1,1,-1,0,0,1",ok
2123,"v4_mod3:1,0,0,2",v4_mod3,0,,4507130,4511374,2123,"lsd=-1;jet=-1,0,-1,1;lsd8=-1,0,-1,1,-1,0,0,1",ok
2123,"vB_border:1,0,-1,-1,1",vB_border,0,,4507130,4511374,2123,"lsd=-1;jet=-1,0,-1,1;lsd8=-1,0,-1,1,-1,0,0,1",ok
2123,"vC_valuation:1,2,1,0",vC_valuation,0,,4507130,4511374,2123,"lsd=-1;jet=-1,0,-1,1;lsd8=-1,0,-1,1,-1,0,0,1",ok
2124,v1_occupancy:0,v1_occupancy,0,,4511376,4515624,2125,"lsd=0;jet=0,0,-1,1;lsd8=0,0,-1,1,-1,0,0,1",ok
2124,"v2_type:0,0",v2_type,0,,4511376,4515624,2125,"lsd=0;jet=0,0,-1,1;lsd8=0,0,-1,1,-1,0,0,1",ok
2124,"v3_oddpos:0,0,0",v3_oddpos,0,,4511376,4515624,2125,"lsd=0;jet=0,0,-1,1;lsd8=0,0,-1,1,-1,0,0,1",ok
2124,"v4_mod3:0,0,0,0",v4_mod3,0,,4511376,4515624,2125,"lsd=0;jet=0,0,-1,1;lsd8=0,0,-1,1,-1,0,0,1",ok
2124,"vB_border:0,0,1,1,0",vB_border,0,,4511376,4515624,2125,"lsd=0;jet=0,0,-1,1;lsd8=0,0,-1,1,-1,0,0,1",ok
2124,"vC_valuation:0,0,0,0",vC_valuation,0,,4511376,4515624,2125,"lsd=0;jet=0,0,-1,1;lsd8=0,0,-1,1,-1,0,0,1",ok
2125,v1_occupancy:0,v1_occupancy,0,,4515626,4519874,2125,"lsd=1;jet=1,0,-1,1;lsd8=1,0,-1,1,-1,0,0,1",ok
2125,"v2_type:1,0",v2_type,0,,4515626,4519874,2125,"lsd=1;jet=1,0,-1,1;lsd8=1,0,-1,1,-1,0,0,1",ok
2125,"v3_oddpos:1,0,0",v3_oddpos,0,,4515626,4519874,2125,"lsd=1;jet=1,0,-1,1;lsd8=1,0,-1,1,-1,0,0,1",ok
2125,"v4_mod3:1,0,0,1",v4_mod3,0,,4515626,4519874,2125,"lsd=1;jet=1,0,-1,1;lsd8=1,0,-1,1,-1,0,0,1",ok
2125,"vB_border:1,0,-1,-1,1",vB_border,0,,4515626,4519874,2125,"lsd=1;jet=1,0,-1,1;lsd8=1,0,-1,1,-1,0,0,1",ok
2125,"vC_valuation:2,1,1,0",vC_valuation,0,,4515626,4519874,2125,"lsd=1;jet=1,0,-1,1;lsd8=1,0,-1,1,-1,0,0,1",ok
2126,v1_occupancy:0,v1_occupancy,0,,4519876,4524128,2127,"lsd=-1;jet=-1,1,-1,1;lsd8=-1,1,-1,1,-1,0,0,1",ok
2126,"v2_type:0,0",v2_type,0,,4519876,4524128,2127,"lsd=-1;jet=-1,1,-1,1;lsd8=-1,1,-1,1,-1,0,0,1",ok
2126,"v3_oddpos:0,0,0",v3_oddpos,0,,4519876,4524128,2127,"lsd=-1;jet=-1,1,-1,1;lsd8=-1,1,-1,1,-1,0,0,1",ok
2126,"v4_mod3:0,0,0,2",v4_mod3,0,,4519876,4524128,2127,"lsd=-1;jet=-1,1,-1,1;lsd8=-1,1,-1,1,-1,0,0,1",ok
2126,"vB_border:0,0,1,1,0",vB_border,0,,4519876,4524128,2127,"lsd=-1;jet=-1,1,-1,1;lsd8=-1,1,-1,1,-1,0,0,1",ok
2126,"vC_valuation:0,0,0,0",vC_valuation,0,,4519876,4524128,2127,"lsd=-1;jet=-1,1,-1,1;lsd8=-1,1,-1,1,-1,0,0,1",ok
2127,v1_occupancy:0,v1_occupancy,0,,4524130,4528382,2127,"lsd=0;jet=0,1,-1,1;lsd8=0,1,-1,1,-1,0,0,1",ok
2127,"v2_type:1,0",v2_type,0,,4524130,4528382,2127,"lsd=0;jet=0,1,-1,1;lsd8=0,1,-1,1,-1,0,0,1",ok
2127,"v3_oddpos:1,0,0",v3_oddpos,0,,4524130,4528382,2127,"lsd=0;jet=0,1,-1,1;lsd8=0,1,-1,1,-1,0,0,1",ok
2127,"v4_mod3:1,0,0,0",v4_mod3,0,,4524130,4528382,2127,"lsd=0;jet=0,1,-1,1;lsd8=0,1,-1,1,-1,0,0,1",ok
2127,"vB_border:1,0,-1,-1,1",vB_border,0,,4524130,4528382,2127,"lsd=0;jet=0,1,-1,1;lsd8=0,1,-1,1,-1,0,0,1",ok
2127,"vC_valuation:1,4,1,0",vC_valuation,0,,4524130,4528382,2127,"lsd=0;jet=0,1,-1,1;lsd8=0,1,-1,1,-1,0,0,1",ok
2128,v1_occupancy:0,v1_occupancy,0,,4528384,4532640,2129,"lsd=1;jet=1,1,-1,1;lsd8=1,1,-1,1,-1,0,0,1",ok
2128,"v2_type:0,0",v2_type,0,,4528384,4532640,2129,"lsd=1;jet=1,1,-1,1;lsd8=1,1,-1,1,-1,0,0,1",ok
2128,"v3_oddpos:0,0,0",v3_oddpos,0,,4528384,4532640,2129,"lsd=1;jet=1,1,-1,1;lsd8=1,1,-1,1,-1,0,0,1",ok
2128,"v4_mod3:0,0,0,1",v4_mod3,0,,4528384,4532640,2129,"lsd=1;jet=1,1,-1,1;lsd8=1,1,-1,1,-1,0,0,1",ok
2128,"vB_border:0,0,1,1,0",vB_border,0,,4528384,4532640,2129,"lsd=1;jet=1,1,-1,1;lsd8=1,1,-1,1,-1,0,0,1",ok
2128,"vC_valuation:0,0,0,0",vC_valuation,0,,4528384,4532640,2129,"lsd=1;jet=1,1,-1,1;lsd8=1,1,-1,1,-1,0,0,1",ok
2129,v1_occupancy:0,v1_occupancy,0,,4532642,4536898,2129,"lsd=-1;jet=-1,-1,0,1;lsd8=-1,-1,0,1,-1,0,0,1",ok
2129,"v2_type:1,0",v2_type,0,,4532642,4536898,2129,"lsd=-1;jet=-1,-1,0,1;lsd8=-1,-1,0,1,-1,0,0,1",ok
2129,"v3_oddpos:1,0,0",v3_oddpos,0,,4532642,4536898,2129,"lsd=-1;jet=-1,-1,0,1;lsd8=-1,-1,0,1,-1,0,0,1",ok
2129,"v4_mod3:1,0,0,2",v4_mod3,0,,4532642,4536898,2129,"lsd=-1;jet=-1,-1,0,1;lsd8=-1,-1,0,1,-1,0,0,1",ok
2129,"vB_border:1,0,-1,-1,1",vB_border,0,,4532642,4536898,2129,"lsd=-1;jet=-1,-1,0,1;lsd8=-1,-1,0,1,-1,0,0,1",ok
2129,"vC_valuation:4,1,1,0",vC_valuation,0,,4532642,4536898,2129,"lsd=-1;jet=-1,-1,0,1;lsd8=-1,-1,0,1,-1,0,0,1",ok
2130,v1_occupancy:0,v1_occupancy,0,,4536900,4541160,2131,"lsd=0;jet=0,-1,0,1;lsd8=0,-1,0,1,-1,0,0,1",ok
2130,"v2_type:0,0",v2_type,0,,4536900,4541160,2131,"lsd=0;jet=0,-1,0,1;lsd8=0,-1,0,1,-1,0,0,1",ok
2130,"v3_oddpos:0,0,0",v3_oddpos,0,,4536900,4541160,2131,"lsd=0;jet=0,-1,0,1;lsd8=0,-1,0,1,-1,0,0,1",ok
2130,"v4_mod3:0,0,0,0",v4_mod3,0,,4536900,4541160,2131,"lsd=0;jet=0,-1,0,1;lsd8=0,-1,0,1,-1,0,0,1",ok
2130,"vB_border:0,0,1,1,0",vB_border,0,,4536900,4541160,2131,"lsd=0;jet=0,-1,0,1;lsd8=0,-1,0,1,-1,0,0,1",ok
2130,"vC_valuation:0,0,0,0",vC_valuation,0,,4536900,4541160,2131,"lsd=0;jet=0,-1,0,1;lsd8=0,-1,0,1,-1,0,0,1",ok
2131,v1_occupancy:0,v1_occupancy,0,,4541162,4545422,2131,"lsd=1;jet=1,-1,0,1;lsd8=1,-1,0,1,-1,0,0,1",ok
2131,"v2_type:1,0",v2_type,0,,4541162,4545422,2131,"lsd=1;jet=1,-1,0,1;lsd8=1,-1,0,1,-1,0,0,1",ok
2131,"v3_oddpos:1,0,0",v3_oddpos,0,,4541162,4545422,2131,"lsd=1;jet=1,-1,0,1;lsd8=1,-1,0,1,-1,0,0,1",ok
2131,"v4_mod3:1,0,0,1",v4_mod3,0,,4541162,4545422,2131,"lsd=1;jet=1,-1,0,1;lsd8=1,-1,0,1,-1,0,0,1",ok
2131,"vB_border:1,0,-1,-1,1",vB_border,0,,4541162,4545422,2131,"lsd=1;jet=1,-1,0,1;lsd8=1,-1,0,1,-1,0,0,1",ok
2131,"vC_valuation:1,2,1,0",vC_valuation,0,,4541162,4545422,2131,"lsd=1;jet=1,-1,0,1;lsd8=1,-1,0,1,-1,0,0,1",ok
2132,v1_occupancy:0,v1_occupancy,0,,4545424,4549688,2133,"lsd=-1;jet=-1,0,0,1;lsd8=-1,0,0,1,-1,0,0,1",ok
2132,"v2_type:0,0",v2_type,0,,4545424,4549688,2133,"lsd=-1;jet=-1,0,0,1;lsd8=-1,0,0,1,-1,0,0,1",ok
2132,"v3_oddpos:0,0,0",v3_oddpos,0,,4545424,4549688,2133,"lsd=-1;jet=-1,0,0,1;lsd8=-1,0,0,1,-1,0,0,1",ok
2132,"v4_mod3:0,0,0,2",v4_mod3,0,,4545424,4549688,2133,"lsd=-1;jet=-1,0,0,1;lsd8=-1,0,0,1,-1,0,0,1",ok
2132,"vB_border:0,0,1,1,0",vB_border,0,,4545424,4549688,2133,"lsd=-1;jet=-1,0,0,1;lsd8=-1,0,0,1,-1,0,0,1",ok
2132,"vC_valuation:0,0,0,0",vC_valuation,0,,4545424,4549688,2133,"lsd=-1;jet=-1,0,0,1;lsd8=-1,0,0,1,-1,0,0,1",ok
2133,v1_occupancy:0,v1_occupancy,0,,4549690,4553954,2133,"lsd=0;jet=0,0,0,1;lsd8=0,0,0,1,-1,0,0,1",ok
2133,"v2_type:1,0",v2_type,0,,4549690,4553954,2133,"lsd=0;jet=0,0,0,1;lsd8=0,0,0,1,-1,0,0,1",ok
2133,"v3_oddpos:1,0,0",v3_oddpos,0,,4549690,4553954,2133,"lsd=0;jet=0,0,0,1;lsd8=0,0,0,1,-1,0,0,1",ok
2133,"v4_mod3:1,0,0,0",v4_mod3,0,,4549690,4553954,2133,"lsd=0;jet=0,0,0,1;lsd8=0,0,0,1,-1,0,0,1",ok
2133,"vB_border:1,0,-1,-1,1",vB_border,0,,4549690,4553954,2133,"lsd=0;jet=0,0,0,1;lsd8=0,0,0,1,-1,0,0,1",ok
2133,"vC_valuation:2,1,1,0",vC_valuation,0,,4549690,4553954,2133,"lsd=0;jet=0,0,0,1;lsd8=0,0,0,1,-1,0,0,1",ok
2134,v1_occupancy:0,v1_occupancy,0,,4553956,4558224,2135,"lsd=1;jet=1,0,0,1;lsd8=1,0,0,1,-1,0,0,1",ok
2134,"v2_type:0,0",v2_type,0,,4553956,4558224,2135,"lsd=1;jet=1,0,0,1;lsd8=1,0,0,1,-1,0,0,1",ok
2134,"v3_oddpos:0,0,0",v3_oddpos,0,,4553956,4558224,2135,"lsd=1;jet=1,0,0,1;lsd8=1,0,0,1,-1,0,0,1",ok
2134,"v4_mod3:0,0,0,1",v4_mod3,0,,4553956,4558224,2135,"lsd=1;jet=1,0,0,1;lsd8=1,0,0,1,-1,0,0,1",ok
2134,"vB_border:0,0,1,1,0",vB_border,0,,4553956,4558224,2135,"lsd=1;jet=1,0,0,1;lsd8=1,0,0,1,-1,0,0,1",ok
2134,"vC_valuation:0,0,0,0",vC_valuation,0,,4553956,4558224,2135,"lsd=1;jet=1,0,0,1;lsd8=1,0,0,1,-1,0,0,1",ok
2135,v1_occupancy:0,v1_occupancy,0,,4558226,4562494,2135,"lsd=-1;jet=-1,1,0,1;lsd8=-1,1,0,1,-1,0,0,1",ok
2135,"v2_type:1,0",v2_type,0,,4558226,4562494,2135,"lsd=-1;jet=-1,1,0,1;lsd8=-1,1,0,1,-1,0,0,1",ok
2135,"v3_oddpos:1,0,0",v3_oddpos,0,,4558226,4562494,2135,"lsd=-1;jet=-1,1,0,1;lsd8=-1,1,0,1,-1,0,0,1",ok
2135,"v4_mod3:1,0,0,2",v4_mod3,0,,4558226,4562494,2135,"lsd=-1;jet=-1,1,0,1;lsd8=-1,1,0,1,-1,0,0,1",ok
2135,"vB_border:1,0,-1,-1,1",vB_border,0,,4558226,4562494,2135,"lsd=-1;jet=-1,1,0,1;lsd8=-1,1,0,1,-1,0,0,1",ok
2135,"vC_valuation:1,3,1,0",vC_valuation,0,,4558226,4562494,2135,"lsd=-1;jet=-1,1,0,1;lsd8=-1,1,0,1,-1,0,0,1",ok
2136,v1_occupancy:0,v1_occupancy,0,,4562496,4566768,2137,"lsd=0;jet=0,1,0,1;lsd8=0,1,0,1,-1,0,0,1",ok
2136,"v2_type:0,0",v2_type,0,,4562496,4566768,2137,"lsd=0;jet=0,1,0,1;lsd8=0,1,0,1,-1,0,0,1",ok
2136,"v3_oddpos:0,0,0",v3_oddpos,0,,4562496,4566768,2137,"lsd=0;jet=0,1,0,1;lsd8=0,1,0,1,-1,0,0,1",ok
2136,"v4_mod3:0,0,0,0",v4_mod3,0,,4562496,4566768,2137,"lsd=0;jet=0,1,0,1;lsd8=0,1,0,1,-1,0,0,1",ok
2136,"vB_border:0,0,1,1,0",vB_border,0,,4562496,4566768,2137,"lsd=0;jet=0,1,0,1;lsd8=0,1,0,1,-1,0,0,1",ok
2136,"vC_valuation:0,0,0,0",vC_valuation,0,,4562496,4566768,2137,"lsd=0;jet=0,1,0,1;lsd8=0,1,0,1,-1,0,0,1",ok
2137,v1_occupancy:0,v1_occupancy,0,,4566770,4571042,2137,"lsd=1;jet=1,1,0,1;lsd8=1,1,0,1,-1,0,0,1",ok
2137,"v2_type:1,0",v2_type,0,,4566770,4571042,2137,"lsd=1;jet=1,1,0,1;lsd8=1,1,0,1,-1,0,0,1",ok
2137,"v3_oddpos:1,0,0",v3_oddpos,0,,4566770,4571042,2137,"lsd=1;jet=1,1,0,1;lsd8=1,1,0,1,-1,0,0,1",ok
2137,"v4_mod3:1,0,0,1",v4_mod3,0,,4566770,4571042,2137,"lsd=1;jet=1,1,0,1;lsd8=1,1,0,1,-1,0,0,1",ok
2137,"vB_border:1,0,-1,-1,1",vB_border,0,,4566770,4571042,2137,"lsd=1;jet=1,1,0,1;lsd8=1,1,0,1,-1,0,0,1",ok
2137,"vC_valuation:3,1,1,0",vC_valuation,0,,4566770,4571042,2137,"lsd=1;jet=1,1,0,1;lsd8=1,1,0,1,-1,0,0,1",ok
2138,v1_occupancy:0,v1_occupancy,0,,4571044,4575320,2139,"lsd=-1;jet=-1,-1,1,1;lsd8=-1,-1,1,1,-1,0,0,1",ok
2138,"v2_type:0,0",v2_type,0,,4571044,4575320,2139,"lsd=-1;jet=-1,-1,1,1;lsd8=-1,-1,1,1,-1,0,0,1",ok
2138,"v3_oddpos:0,0,0",v3_oddpos,0,,4571044,4575320,2139,"lsd=-1;jet=-1,-1,1,1;lsd8=-1,-1,1,1,-1,0,0,1",ok
2138,"v4_mod3:0,0,0,2",v4_mod3,0,,4571044,4575320,2139,"lsd=-1;jet=-1,-1,1,1;lsd8=-1,-1,1,1,-1,0,0,1",ok
2138,"vB_border:0,0,1,1,0",vB_border,0,,4571044,4575320,2139,"lsd=-1;jet=-1,-1,1,1;lsd8=-1,-1,1,1,-1,0,0,1",ok
2138,"vC_valuation:0,0,0,0",vC_valuation,0,,4571044,4575320,2139,"lsd=-1;jet=-1,-1,1,1;lsd8=-1,-1,1,1,-1,0,0,1",ok
2139,v1_occupancy:0,v1_occupancy,0,,4575322,4579598,2139,"lsd=0;jet=0,-1,1,1;lsd8=0,-1,1,1,-1,0,0,1",ok
2139,"v2_type:1,0",v2_type,0,,4575322,4579598,2139,"lsd=0;jet=0,-1,1,1;lsd8=0,-1,1,1,-1,0,0,1",ok
2139,"v3_oddpos:1,0,0",v3_oddpos,0,,4575322,4579598,2139,"lsd=0;jet=0,-1,1,1;lsd8=0,-1,1,1,-1,0,0,1",ok
2139,"v4_mod3:1,0,0,0",v4_mod3,0,,4575322,4579598,2139,"lsd=0;jet=0,-1,1,1;lsd8=0,-1,1,1,-1,0,0,1",ok
2139,"vB_border:1,0,-1,-1,1",vB_border,0,,4575322,4579598,2139,"lsd=0;jet=0,-1,1,1;lsd8=0,-1,1,1,-1,0,0,1",ok
2139,"vC_valuation:1,2,1,0",vC_valuation,0,,4575322,4579598,2139,"lsd=0;jet=0,-1,1,1;lsd8=0,-1,1,1,-1,0,0,1",ok
2140,v1_occupancy:0,v1_occupancy,0,,4579600,4583880,2141,"lsd=1;jet=1,-1,1,1;lsd8=1,-1,1,1,-1,0,0,1",ok
2140,"v2_type:0,0",v2_type,0,,4579600,4583880,2141,"lsd=1;jet=1,-1,1,1;lsd8=1,-1,1,1,-1,0,0,1",ok
2140,"v3_oddpos:0,0,0",v3_oddpos,0,,4579600,4583880,2141,"lsd=1;jet=1,-1,1,1;lsd8=1,-1,1,1,-1,0,0,1",ok
2140,"v4_mod3:0,0,0,1",v4_mod3,0,,4579600,4583880,2141,"lsd=1;jet=1,-1,1,1;lsd8=1,-1,1,1,-1,0,0,1",ok
2140,"vB_border:0,0,1,1,0",vB_border,0,,4579600,4583880,2141,"lsd=1;jet=1,-1,1,1;lsd8=1,-1,1,1,-1,0,0,1",ok
2140,"vC_valuation:0,0,0,0",vC_valuation,0,,4579600,4583880,2141,"lsd=1;jet=1,-1,1,1;lsd8=1,-1,1,1,-1,0,0,1",ok
2141,v1_occupancy:0,v1_occupancy,0,,4583882,4588162,2141,"lsd=-1;jet=-1,0,1,1;lsd8=-1,0,1,1,-1,0,0,1",ok
2141,"v2_type:1,0",v2_type,0,,4583882,4588162,2141,"lsd=-1;jet=-1,0,1,1;lsd8=-1,0,1,1,-1,0,0,1",ok
2141,"v3_oddpos:1,0,0",v3_oddpos,0,,4583882,4588162,2141,"lsd=-1;jet=-1,0,1,1;lsd8=-1,0,1,1,-1,0,0,1",ok
2141,"v4_mod3:1,0,0,2",v4_mod3,0,,4583882,4588162,2141,"lsd=-1;jet=-1,0,1,1;lsd8=-1,0,1,1,-1,0,0,1",ok
2141,"vB_border:1,0,-1,-1,1",vB_border,0,,4583882,4588162,2141,"lsd=-1;jet=-1,0,1,1;lsd8=-1,0,1,1,-1,0,0,1",ok
2141,"vC_valuation:2,1,1,0",vC_valuation,0,,4583882,4588162,2141,"lsd=-1;jet=-1,0,1,1;lsd8=-1,0,1,1,-1,0,0,1",ok
2142,v1_occupancy:0,v1_occupancy,0,,4588164,4592448,2143,"lsd=0;jet=0,0,1,1;lsd8=0,0,1,1,-1,0,0,1",ok
2142,"v2_type:0,0",v2_type,0,,4588164,4592448,2143,"lsd=0;jet=0,0,1,1;lsd8=0,0,1,1,-1,0,0,1",ok
2142,"v3_oddpos:0,0,0",v3_oddpos,0,,4588164,4592448,2143,"lsd=0;jet=0,0,1,1;lsd8=0,0,1,1,-1,0,0,1",ok
2142,"v4_mod3:0,0,0,0",v4_mod3,0,,4588164,4592448,2143,"lsd=0;jet=0,0,1,1;lsd8=0,0,1,1,-1,0,0,1",ok
2142,"vB_border:0,0,1,1,0",vB_border,0,,4588164,4592448,2143,"lsd=0;jet=0,0,1,1;lsd8=0,0,1,1,-1,0,0,1",ok
2142,"vC_valuation:0,0,0,0",vC_valuation,0,,4588164,4592448,2143,"lsd=0;jet=0,0,1,1;lsd8=0,0,1,1,-1,0,0,1",ok
2143,v1_occupancy:0,v1_occupancy,0,,4592450,4596734,2143,"lsd=1;jet=1,0,1,1;lsd8=1,0,1,1,-1,0,0,1",ok
2143,"v2_type:1,0",v2_type,0,,4592450,4596734,2143,"lsd=1;jet=1,0,1,1;lsd8=1,0,1,1,-1,0,0,1",ok
2143,"v3_oddpos:1,0,0",v3_oddpos,0,,4592450,4596734,2143,"lsd=1;jet=1,0,1,1;lsd8=1,0,1,1,-1,0,0,1",ok
2143,"v4_mod3:1,0,0,1",v4_mod3,0,,4592450,4596734,2143,"lsd=1;jet=1,0,1,1;lsd8=1,0,1,1,-1,0,0,1",ok
2143,"vB_border:1,0,-1,-1,1",vB_border,0,,4592450,4596734,2143,"lsd=1;jet=1,0,1,1;lsd8=1,0,1,1,-1,0,0,1",ok
2143,"vC_valuation:1,5,1,0",vC_valuation,0,,4592450,4596734,2143,"lsd=1;jet=1,0,1,1;lsd8=1,0,1,1,-1,0,0,1",ok
2144,v1_occupancy:0,v1_occupancy,0,,4596736,4601024,2145,"lsd=-1;jet=-1,1,1,1;lsd8=-1,1,1,1,-1,0,0,1",ok
2144,"v2_type:0,0",v2_type,0,,4596736,4601024,2145,"lsd=-1;jet=-1,1,1,1;lsd8=-1,1,1,1,-1,0,0,1",ok
2144,"v3_oddpos:0,0,0",v3_oddpos,0,,4596736,4601024,2145,"lsd=-1;jet=-1,1,1,1;lsd8=-1,1,1,1,-1,0,0,1",ok
2144,"v4_mod3:0,0,0,2",v4_mod3,0,,4596736,4601024,2145,"lsd=-1;jet=-1,1,1,1;lsd8=-1,1,1,1,-1,0,0,1",ok
2144,"vB_border:0,0,1,1,0",vB_border,0,,4596736,4601024,2145,"lsd=-1;jet=-1,1,1,1;lsd8=-1,1,1,1,-1,0,0,1",ok
2144,"vC_valuation:0,0,0,0",vC_valuation,0,,4596736,4601024,2145,"lsd=-1;jet=-1,1,1,1;lsd8=-1,1,1,1,-1,0,0,1",ok
2145,v1_occupancy:0,v1_occupancy,0,,4601026,4605314,2145,"lsd=0;jet=0,1,1,1;lsd8=0,1,1,1,-1,0,0,1",ok
2145,"v2_type:1,0",v2_type,0,,4601026,4605314,2145,"lsd=0;jet=0,1,1,1;lsd8=0,1,1,1,-1,0,0,1",ok
2145,"v3_oddpos:1,0,0",v3_oddpos,0,,4601026,4605314,2145,"lsd=0;jet=0,1,1,1;lsd8=0,1,1,1,-1,0,0,1",ok
2145,"v4_mod3:1,0,0,0",v4_mod3,0,,4601026,4605314,2145,"lsd=0;jet=0,1,1,1;lsd8=0,1,1,1,-1,0,0,1",ok
2145,"vB_border:1,0,-1,-1,1",vB_border,0,,4601026,4605314,2145,"lsd=0;jet=0,1,1,1;lsd8=0,1,1,1,-1,0,0,1",ok
2145,"vC_valuation:5,1,1,0",vC_valuation,0,,4601026,4605314,2145,"lsd=0;jet=0,1,1,1;lsd8=0,1,1,1,-1,0,0,1",ok
2146,v1_occupancy:0,v1_occupancy,0,,4605316,4609608,2147,"lsd=1;jet=1,1,1,1;lsd8=1,1,1,1,-1,0,0,1",ok
2146,"v2_type:0,0",v2_type,0,,4605316,4609608,2147,"lsd=1;jet=1,1,1,1;lsd8=1,1,1,1,-1,0,0,1",ok
2146,"v3_oddpos:0,0,0",v3_oddpos,0,,4605316,4609608,2147,"lsd=1;jet=1,1,1,1;lsd8=1,1,1,1,-1,0,0,1",ok
2146,"v4_mod3:0,0,0,1",v4_mod3,0,,4605316,4609608,2147,"lsd=1;jet=1,1,1,1;lsd8=1,1,1,1,-1,0,0,1",ok
2146,"vB_border:0,0,1,1,0",vB_border,0,,4605316,4609608,2147,"lsd=1;jet=1,1,1,1;lsd8=1,1,1,1,-1,0,0,1",ok
2146,"vC_valuation:0,0,0,0",vC_valuation,0,,4605316,4609608,2147,"lsd=1;jet=1,1,1,1;lsd8=1,1,1,1,-1,0,0,1",ok
2147,v1_occupancy:0,v1_occupancy,0,,4609610,4613902,2147,"lsd=-1;jet=-1,-1,-1,-1;lsd8=-1,-1,-1,-1,0,0,0,1",ok
2147,"v2_type:1,0",v2_type,0,,4609610,4613902,2147,"lsd=-1;jet=-1,-1,-1,-1;lsd8=-1,-1,-1,-1,0,0,0,1",ok
2147,"v3_oddpos:1,0,0",v3_oddpos,0,,4609610,4613902,2147,"lsd=-1;jet=-1,-1,-1,-1;lsd8=-1,-1,-1,-1,0,0,0,1",ok
2147,"v4_mod3:1,0,0,2",v4_mod3,0,,4609610,4613902,2147,"lsd=-1;jet=-1,-1,-1,-1;lsd8=-1,-1,-1,-1,0,0,0,1",ok
2147,"vB_border:1,0,-1,-1,1",vB_border,0,,4609610,4613902,2147,"lsd=-1;jet=-1,-1,-1,-1;lsd8=-1,-1,-1,-1,0,0,0,1",ok
2147,"vC_valuation:1,2,1,0",vC_valuation,0,,4609610,4613902,2147,"lsd=-1;jet=-1,-1,-1,-1;lsd8=-1,-1,-1,-1,0,0,0,1",ok
2148,v1_occupancy:0,v1_occupancy,0,,4613904,4618200,2149,"lsd=0;jet=0,-1,-1,-1;lsd8=0,-1,-1,-1,0,0,0,1",ok
2148,"v2_type:0,0",v2_type,0,,4613904,4618200,2149,"lsd=0;jet=0,-1,-1,-1;lsd8=0,-1,-1,-1,0,0,0,1",ok
2148,"v3_oddpos:0,0,0",v3_oddpos,0,,4613904,4618200,2149,"lsd=0;jet=0,-1,-1,-1;lsd8=0,-1,-1,-1,0,0,0,1",ok
2148,"v4_mod3:0,0,0,0",v4_mod3,0,,4613904,4618200,2149,"lsd=0;jet=0,-1,-1,-1;lsd8=0,-1,-1,-1,0,0,0,1",ok
2148,"vB_border:0,0,1,1,0",vB_border,0,,4613904,4618200,2149,"lsd=0;jet=0,-1,-1,-1;lsd8=0,-1,-1,-1,0,0,0,1",ok
