root,parent,child,inverse_letter,even_remainder,child_minus_parent,mod3_class,depth,validation_status
1811,1811,3283342,E,3621,3281531,2,1,ok
1812,1812,3283344,E,0,3281532,0,1,ok
1812,1812,3286968,E,3624,3285156,0,1,ok
1813,1813,3286970,E,1,3285157,1,1,ok
1813,1813,3290594,E,3625,3288781,1,1,ok
1814,1814,3290596,E,0,3288782,2,1,ok
1814,1814,3294224,E,3628,3292410,2,1,ok
1815,1815,3294226,E,1,3292411,0,1,ok
1815,1815,3297854,E,3629,3296039,0,1,ok
1816,1816,3297856,E,0,3296040,1,1,ok
1816,1816,3301488,E,3632,3299672,1,1,ok
1817,1817,3301490,E,1,3299673,2,1,ok
1817,1817,3305122,E,3633,3303305,2,1,ok
1818,1818,3305124,E,0,3303306,0,1,ok
1818,1818,3308760,E,3636,3306942,0,1,ok
1818,1818,149,O,,-1669,0,1,ok
1819,1819,3308762,E,1,3306943,1,1,ok
1819,1819,3312398,E,3637,3310579,1,1,ok
1820,1820,3312400,E,0,3310580,2,1,ok
1820,1820,3316040,E,3640,3314220,2,1,ok
1821,1821,3316042,E,1,3314221,0,1,ok
1821,1821,3319682,E,3641,3317861,0,1,ok
1822,1822,3319684,E,0,3317862,1,1,ok
1822,1822,3323328,E,3644,3321506,1,1,ok
1823,1823,3323330,E,1,3321507,2,1,ok
1823,1823,3326974,E,3645,3325151,2,1,ok
1824,1824,3326976,E,0,3325152,0,1,ok
1824,1824,3330624,E,3648,3328800,0,1,ok
1825,1825,3330626,E,1,3328801,1,1,ok
1825,1825,3334274,E,3649,3332449,1,1,ok
1826,1826,3334276,E,0,3332450,2,1,ok
1826,1826,3337928,E,3652,3336102,2,1,ok
1827,1827,3337930,E,1,3336103,0,1,ok
1827,1827,3341582,E,3653,3339755,0,1,ok
1828,1828,3341584,E,0,3339756,1,1,ok
1828,1828,3345240,E,3656,3343412,1,1,ok
1829,1829,3345242,E,1,3343413,2,1,ok
1829,1829,3348898,E,3657,3347069,2,1,ok
1830,1830,3348900,E,0,3347070,0,1,ok
1830,1830,3352560,E,3660,3350730,0,1,ok
1831,1831,3352562,E,1,3350731,1,1,ok
1831,1831,3356222,E,3661,3354391,1,1,ok
1832,1832,3356224,E,0,3354392,2,1,ok
1832,1832,3359888,E,3664,3358056,2,1,ok
1833,1833,3359890,E,1,3358057,0,1,ok
1833,1833,3363554,E,3665,3361721,0,1,ok
1834,1834,3363556,E,0,3361722,1,1,ok
1834,1834,3367224,E,3668,3365390,1,1,ok
1835,1835,3367226,E,1,3365391,2,1,ok
1835,1835,3370894,E,3669,3369059,2,1,ok
1836,1836,3370896,E,0,3369060,0,1,ok
1836,1836,3374568,E,3672,3372732,0,1,ok
1837,1837,3374570,E,1,3372733,1,1,ok
1837,1837,3378242,E,3673,3376405,1,1,ok
1838,1838,3378244,E,0,3376406,2,1,ok
1838,1838,3381920,E,3676,3380082,2,1,ok
1839,1839,3381922,E,1,3380083,0,1,ok
1839,1839,3385598,E,3677,3383759,0,1,ok
1840,1840,3385600,E,0,3383760,1,1,ok
1840,1840,3389280,E,3680,3387440,1,1,ok
1841,1841,3389282,E,1,3387441,2,1,ok
1841,1841,3392962,E,3681,3391121,2,1,ok
1842,1842,3392964,E,0,3391122,0,1,ok
1842,1842,3396648,E,3684,3394806,0,1,ok
1843,1843,3396650,E,1,3394807,1,1,ok
1843,1843,3400334,E,3685,3398491,1,1,ok
1844,1844,3400336,E,0,3398492,2,1,ok
1844,1844,3404024,E,3688,3402180,2,1,ok
1845,1845,3404026,E,1,3402181,0,1,ok
1845,1845,3407714,E,3689,3405869,0,1,ok
1846,1846,3407716,E,0,3405870,1,1,ok
1846,1846,3411408,E,3692,3409562,1,1,ok
1847,1847,3411410,E,1,3409563,2,1,ok
1847,1847,3415102,E,3693,3413255,2,1,ok
1848,1848,3415104,E,0,3413256,0,1,ok
1848,1848,3418800,E,3696,3416952,0,1,ok
1849,1849,3418802,E,1,3416953,1,1,ok
1849,1849,3422498,E,3697,3420649,1,1,ok
1850,1850,3422500,E,0,3420650,2,1,ok
1850,1850,3426200,E,3700,3424350,2,1,ok
1851,1851,3426202,E,1,3424351,0,1,ok
1851,1851,3429902,E,3701,3428051,0,1,ok
1852,1852,3429904,E,0,3428052,1,1,ok
1852,1852,3433608,E,3704,3431756,1,1,ok
1853,1853,3433610,E,1,3431757,2,1,ok
1853,1853,3437314,E,3705,3435461,2,1,ok
1854,1854,3437316,E,0,3435462,0,1,ok
1854,1854,3441024,E,3708,3439170,0,1,ok
1855,1855,3441026,E,1,3439171,1,1,ok
1855,1855,3444734,E,3709,3442879,1,1,ok
1855,1855,151,O,,-1704,1,1,ok
1856,1856,3444736,E,0,3442880,2,1,ok
1856,1856,3448448,E,3712,3446592,2,1,ok
1857,1857,3448450,E,1,3446593,0,1,ok
1857,1857,3452162,E,3713,3450305,0,1,ok
1858,1858,3452164,E,0,3450306,1,1,ok
1858,1858,3455880,E,3716,3454022,1,1,ok
1859,1859,3455882,E,1,3454023,2,1,ok
1859,1859,3459598,E,3717,3457739,2,1,ok
1860,1860,3459600,E,0,3457740,0,1,ok
1860,1860,3463320,E,3720,3461460,0,1,ok
1861,1861,3463322,E,1,3461461,1,1,ok
1861,1861,3467042,E,3721,3465181,1,1,ok
1862,1862,3467044,E,0,3465182,2,1,ok
1862,1862,3470768,E,3724,3468906,2,1,ok
1863,1863,3470770,E,1,3468907,0,1,ok
1863,1863,3474494,E,3725,3472631,0,1,ok
1864,1864,3474496,E,0,3472632,1,1,ok
1864,1864,3478224,E,3728,3476360,1,1,ok
1865,1865,3478226,E,1,3476361,2,1,ok
1865,1865,3481954,E,3729,3480089,2,1,ok
1866,1866,3481956,E,0,3480090,0,1,ok
1866,1866,3485688,E,3732,3483822,0,1,ok
1867,1867,3485690,E,1,3483823,1,1,ok
1867,1867,3489422,E,3733,3487555,1,1,ok
1868,1868,3489424,E,0,3487556,2,1,ok
1868,1868,3493160,E,3736,3491292,2,1,ok
1869,1869,3493162,E,1,3491293,0,1,ok
1869,1869,3496898,E,3737,3495029,0,1,ok
1870,1870,3496900,E,0,3495030,1,1,ok
1870,1870,3500640,E,3740,3498770,1,1,ok
1871,1871,3500642,E,1,3498771,2,1,ok
1871,1871,3504382,E,3741,3502511,2,1,ok
1872,1872,3504384,E,0,3502512,0,1,ok
1872,1872,3508128,E,3744,3506256,0,1,ok
1873,1873,3508130,E,1,3506257,1,1,ok
1873,1873,3511874,E,3745,3510001,1,1,ok
1874,1874,3511876,E,0,3510002,2,1,ok
1874,1874,3515624,E,3748,3513750,2,1,ok
1875,1875,3515626,E,1,3513751,0,1,ok
1875,1875,3519374,E,3749,3517499,0,1,ok
1876,1876,3519376,E,0,3517500,1,1,ok
1876,1876,3523128,E,3752,3521252,1,1,ok
1877,1877,3523130,E,1,3521253,2,1,ok
1877,1877,3526882,E,3753,3525005,2,1,ok
1878,1878,3526884,E,0,3525006,0,1,ok
1878,1878,3530640,E,3756,3528762,0,1,ok
1879,1879,3530642,E,1,3528763,1,1,ok
1879,1879,3534398,E,3757,3532519,1,1,ok
1880,1880,3534400,E,0,3532520,2,1,ok
1880,1880,3538160,E,3760,3536280,2,1,ok
1881,1881,3538162,E,1,3536281,0,1,ok
1881,1881,3541922,E,3761,3540041,0,1,ok
1882,1882,3541924,E,0,3540042,1,1,ok
1882,1882,3545688,E,3764,3543806,1,1,ok
1883,1883,3545690,E,1,3543807,2,1,ok
1883,1883,3549454,E,3765,3547571,2,1,ok
1884,1884,3549456,E,0,3547572,0,1,ok
1884,1884,3553224,E,3768,3551340,0,1,ok
1885,1885,3553226,E,1,3551341,1,1,ok
1885,1885,3556994,E,3769,3555109,1,1,ok
1886,1886,3556996,E,0,3555110,2,1,ok
1886,1886,3560768,E,3772,3558882,2,1,ok
1887,1887,3560770,E,1,3558883,0,1,ok
1887,1887,3564542,E,3773,3562655,0,1,ok
1888,1888,3564544,E,0,3562656,1,1,ok
1888,1888,3568320,E,3776,3566432,1,1,ok
1889,1889,3568322,E,1,3566433,2,1,ok
1889,1889,3572098,E,3777,3570209,2,1,ok
1890,1890,3572100,E,0,3570210,0,1,ok
1890,1890,3575880,E,3780,3573990,0,1,ok
1891,1891,3575882,E,1,3573991,1,1,ok
1891,1891,3579662,E,3781,3577771,1,1,ok
1892,1892,3579664,E,0,3577772,2,1,ok
1892,1892,3583448,E,3784,3581556,2,1,ok
1892,1892,153,O,,-1739,2,1,ok
1893,1893,3583450,E,1,3581557,0,1,ok
1893,1893,3587234,E,3785,3585341,0,1,ok
1894,1894,3587236,E,0,3585342,1,1,ok
1894,1894,3591024,E,3788,3589130,1,1,ok
1895,1895,3591026,E,1,3589131,2,1,ok
1895,1895,3594814,E,3789,3592919,2,1,ok
1896,1896,3594816,E,0,3592920,0,1,ok
1896,1896,3598608,E,3792,3596712,0,1,ok
1897,1897,3598610,E,1,3596713,1,1,ok
1897,1897,3602402,E,3793,3600505,1,1,ok
1898,1898,3602404,E,0,3600506,2,1,ok
1898,1898,3606200,E,3796,3604302,2,1,ok
1899,1899,3606202,E,1,3604303,0,1,ok
1899,1899,3609998,E,3797,3608099,0,1,ok
1900,1900,3610000,E,0,3608100,1,1,ok
1900,1900,3613800,E,3800,3611900,1,1,ok
1901,1901,3613802,E,1,3611901,2,1,ok
1901,1901,3617602,E,3801,3615701,2,1,ok
1902,1902,3617604,E,0,3615702,0,1,ok
1902,1902,3621408,E,3804,3619506,0,1,ok
1903,1903,3621410,E,1,3619507,1,1,ok
1903,1903,3625214,E,3805,3623311,1,1,ok
1904,1904,3625216,E,0,3623312,2,1,ok
1904,1904,3629024,E,3808,3627120,2,1,ok
1905,1905,3629026,E,1,3627121,0,1,ok
1905,1905,3632834,E,3809,3630929,0,1,ok
1906,1906,3632836,E,0,3630930,1,1,ok
1906,1906,3636648,E,3812,3634742,1,1,ok
1907,1907,3636650,E,1,3634743,2,1,ok
1907,1907,3640462,E,3813,3638555,2,1,ok
1908,1908,3640464,E,0,3638556,0,1,ok
1908,1908,3644280,E,3816,3642372,0,1,ok
1909,1909,3644282,E,1,3642373,1,1,ok
1909,1909,3648098,E,3817,3646189,1,1,ok
1910,1910,3648100,E,0,3646190,2,1,ok
1910,1910,3651920,E,3820,3650010,2,1,ok
1911,1911,3651922,E,1,3650011,0,1,ok
1911,1911,3655742,E,3821,3653831,0,1,ok
1912,1912,3655744,E,0,3653832,1,1,ok
1912,1912,3659568,E,3824,3657656,1,1,ok
1913,1913,3659570,E,1,3657657,2,1,ok
1913,1913,3663394,E,3825,3661481,2,1,ok
1914,1914,3663396,E,0,3661482,0,1,ok
1914,1914,3667224,E,3828,3665310,0,1,ok
1915,1915,3667226,E,1,3665311,1,1,ok
1915,1915,3671054,E,3829,3669139,1,1,ok
1916,1916,3671056,E,0,3669140,2,1,ok
1916,1916,3674888,E,3832,3672972,2,1,ok
1917,1917,3674890,E,1,3672973,0,1,ok
1917,1917,3678722,E,3833,3676805,0,1,ok
1918,1918,3678724,E,0,3676806,1,1,ok
1918,1918,3682560,E,3836,3680642,1,1,ok
1919,1919,3682562,E,1,3680643,2,1,ok
1919,1919,3686398,E,3837,3684479,2,1,ok
1920,1920,3686400,E,0,3684480,0,1,ok
1920,1920,3690240,E,3840,3688320,0,1,ok
1921,1921,3690242,E,1,3688321,1,1,ok
1921,1921,3694082,E,3841,3692161,1,1,ok
1922,1922,3694084,E,0,3692162,2,1,ok
1922,1922,3697928,E,3844,3696006,2,1,ok
1923,1923,3697930,E,1,3696007,0,1,ok
1923,1923,3701774,E,3845,3699851,0,1,ok
1924,1924,3701776,E,0,3699852,1,1,ok
1924,1924,3705624,E,3848,3703700,1,1,ok
1925,1925,3705626,E,1,3703701,2,1,ok
1925,1925,3709474,E,3849,3707549,2,1,ok
1926,1926,3709476,E,0,3707550,0,1,ok
1926,1926,3713328,E,3852,3711402,0,1,ok
1927,1927,3713330,E,1,3711403,1,1,ok
1927,1927,3717182,E,3853,3715255,1,1,ok
1928,1928,3717184,E,0,3715256,2,1,ok
1928,1928,3721040,E,3856,3719112,2,1,ok
1929,1929,3721042,E,1,3719113,0,1,ok
1929,1929,3724898,E,3857,3722969,0,1,ok
1929,1929,155,O,,-1774,0,1,ok
1930,1930,3724900,E,0,3722970,1,1,ok
1930,1930,3728760,E,3860,3726830,1,1,ok
1931,1931,3728762,E,1,3726831,2,1,ok
1931,1931,3732622,E,3861,3730691,2,1,ok
1932,1932,3732624,E,0,3730692,0,1,ok
1932,1932,3736488,E,3864,3734556,0,1,ok
1933,1933,3736490,E,1,3734557,1,1,ok
1933,1933,3740354,E,3865,3738421,1,1,ok
1934,1934,3740356,E,0,3738422,2,1,ok
1934,1934,3744224,E,3868,3742290,2,1,ok
1935,1935,3744226,E,1,3742291,0,1,ok
1935,1935,3748094,E,3869,3746159,0,1,ok
1936,1936,3748096,E,0,3746160,1,1,ok
1936,1936,3751968,E,3872,3750032,1,1,ok
1937,1937,3751970,E,1,3750033,2,1,ok
1937,1937,3755842,E,3873,3753905,2,1,ok
1938,1938,3755844,E,0,3753906,0,1,ok
1938,1938,3759720,E,3876,3757782,0,1,ok
1939,1939,3759722,E,1,3757783,1,1,ok
1939,1939,3763598,E,3877,3761659,1,1,ok
1940,1940,3763600,E,0,3761660,2,1,ok
1940,1940,3767480,E,3880,3765540,2,1,ok
1941,1941,3767482,E,1,3765541,0,1,ok
1941,1941,3771362,E,3881,3769421,0,1,ok
1942,1942,3771364,E,0,3769422,1,1,ok
1942,1942,3775248,E,3884,3773306,1,1,ok
1943,1943,3775250,E,1,3773307,2,1,ok
1943,1943,3779134,E,3885,3777191,2,1,ok
1944,1944,3779136,E,0,3777192,0,1,ok
1944,1944,3783024,E,3888,3781080,0,1,ok
1945,1945,3783026,E,1,3781081,1,1,ok
1945,1945,3786914,E,3889,3784969,1,1,ok
1946,1946,3786916,E,0,3784970,2,1,ok
1946,1946,3790808,E,3892,3788862,2,1,ok
1947,1947,3790810,E,1,3788863,0,1,ok
1947,1947,3794702,E,3893,3792755,0,1,ok
1948,1948,3794704,E,0,3792756,1,1,ok
1948,1948,3798600,E,3896,3796652,1,1,ok
1949,1949,3798602,E,1,3796653,2,1,ok
1949,1949,3802498,E,3897,3800549,2,1,ok
1950,1950,3802500,E,0,3800550,0,1,ok
1950,1950,3806400,E,3900,3804450,0,1,ok
1951,1951,3806402,E,1,3804451,1,1,ok
1951,1951,3810302,E,3901,3808351,1,1,ok
1952,1952,3810304,E,0,3808352,2,1,ok
1952,1952,3814208,E,3904,3812256,2,1,ok
1953,1953,3814210,E,1,3812257,0,1,ok
1953,1953,3818114,E,3905,3816161,0,1,ok
1954,1954,3818116,E,0,3816162,1,1,ok
1954,1954,3822024,E,3908,3820070,1,1,ok
1955,1955,3822026,E,1,3820071,2,1,ok
1955,1955,3825934,E,3909,3823979,2,1,ok
1956,1956,3825936,E,0,3823980,0,1,ok
1956,1956,3829848,E,3912,3827892,0,1,ok
1957,1957,3829850,E,1,3827893,1,1,ok
1957,1957,3833762,E,3913,3831805,1,1,ok
1958,1958,3833764,E,0,3831806,2,1,ok
1958,1958,3837680,E,3916,3835722,2,1,ok
1959,1959,3837682,E,1,3835723,0,1,ok
1959,1959,3841598,E,3917,3839639,0,1,ok
1960,1960,3841600,E,0,3839640,1,1,ok
1960,1960,3845520,E,3920,3843560,1,1,ok
1961,1961,3845522,E,1,3843561,2,1,ok
1961,1961,3849442,E,3921,3847481,2,1,ok
1962,1962,3849444,E,0,3847482,0,1,ok
1962,1962,3853368,E,3924,3851406,0,1,ok
1963,1963,3853370,E,1,3851407,1,1,ok
1963,1963,3857294,E,3925,3855331,1,1,ok
1964,1964,3857296,E,0,3855332,2,1,ok
1964,1964,3861224,E,3928,3859260,2,1,ok
1965,1965,3861226,E,1,3859261,0,1,ok
1965,1965,3865154,E,3929,3863189,0,1,ok
1966,1966,3865156,E,0,3863190,1,1,ok
1966,1966,3869088,E,3932,3867122,1,1,ok
1967,1967,3869090,E,1,3867123,2,1,ok
1967,1967,3873022,E,3933,3871055,2,1,ok
1967,1967,157,O,,-1810,2,1,ok
1968,1968,3873024,E,0,3871056,0,1,ok
1968,1968,3876960,E,3936,3874992,0,1,ok
1969,1969,3876962,E,1,3874993,1,1,ok
1969,1969,3880898,E,3937,3878929,1,1,ok
1970,1970,3880900,E,0,3878930,2,1,ok
1970,1970,3884840,E,3940,3882870,2,1,ok
1971,1971,3884842,E,1,3882871,0,1,ok
1971,1971,3888782,E,3941,3886811,0,1,ok
1972,1972,3888784,E,0,3886812,1,1,ok
1972,1972,3892728,E,3944,3890756,1,1,ok
1973,1973,3892730,E,1,3890757,2,1,ok
1973,1973,3896674,E,3945,3894701,2,1,ok
1974,1974,3896676,E,0,3894702,0,1,ok
1974,1974,3900624,E,3948,3898650,0,1,ok
1975,1975,3900626,E,1,3898651,1,1,ok
1975,1975,3904574,E,3949,3902599,1,1,ok
1976,1976,3904576,E,0,3902600,2,1,ok
1976,1976,3908528,E,3952,3906552,2,1,ok
1977,1977,3908530,E,1,3906553,0,1,ok
1977,1977,3912482,E,3953,3910505,0,1,ok
1978,1978,3912484,E,0,3910506,1,1,ok
1978,1978,3916440,E,3956,3914462,1,1,ok
1979,1979,3916442,E,1,3914463,2,1,ok
1979,1979,3920398,E,3957,3918419,2,1,ok
1980,1980,3920400,E,0,3918420,0,1,ok
1980,1980,3924360,E,3960,3922380,0,1,ok
1981,1981,3924362,E,1,3922381,1,1,ok
1981,1981,3928322,E,3961,3926341,1,1,ok
1982,1982,3928324,E,0,3926342,2,1,ok
1982,1982,3932288,E,3964,3930306,2,1,ok
1983,1983,3932290,E,1,3930307,0,1,ok
1983,1983,3936254,E,3965,3934271,0,1,ok
1984,1984,3936256,E,0,3934272,1,1,ok
1984,1984,3940224,E,3968,3938240,1,1,ok
1985,1985,3940226,E,1,3938241,2,1,ok
1985,1985,3944194,E,3969,3942209,2,1,ok
1986,1986,3944196,E,0,3942210,0,1,ok
1986,1986,3948168,E,3972,3946182,0,1,ok
1987,1987,3948170,E,1,3946183,1,1,ok
1987,1987,3952142,E,3973,3950155,1,1,ok
1988,1988,3952144,E,0,3950156,2,1,ok
1988,1988,3956120,E,3976,3954132,2,1,ok
1989,1989,3956122,E,1,3954133,0,1,ok
1989,1989,3960098,E,3977,3958109,0,1,ok
1990,1990,3960100,E,0,3958110,1,1,ok
1990,1990,3964080,E,3980,3962090,1,1,ok
1991,1991,3964082,E,1,3962091,2,1,ok
1991,1991,3968062,E,3981,3966071,2,1,ok
1992,1992,3968064,E,0,3966072,0,1,ok
1992,1992,3972048,E,3984,3970056,0,1,ok
1993,1993,3972050,E,1,3970057,1,1,ok
1993,1993,3976034,E,3985,3974041,1,1,ok
1994,1994,3976036,E,0,3974042,2,1,ok
1994,1994,3980024,E,3988,3978030,2,1,ok
1995,1995,3980026,E,1,3978031,0,1,ok
1995,1995,3984014,E,3989,3982019,0,1,ok
1996,1996,3984016,E,0,3982020,1,1,ok
1996,1996,3988008,E,3992,3986012,1,1,ok
1997,1997,3988010,E,1,3986013,2,1,ok
1997,1997,3992002,E,3993,3990005,2,1,ok
1998,1998,3992004,E,0,3990006,0,1,ok
1998,1998,3996000,E,3996,3994002,0,1,ok
1999,1999,3996002,E,1,3994003,1,1,ok
1999,1999,3999998,E,3997,3997999,1,1,ok
2000,2000,4000000,E,0,3998000,2,1,ok
2000,2000,4004000,E,4000,4002000,2,1,ok
2001,2001,4004002,E,1,4002001,0,1,ok
2001,2001,4008002,E,4001,4006001,0,1,ok
2002,2002,4008004,E,0,4006002,1,1,ok
2002,2002,4012008,E,4004,4010006,1,1,ok
2003,2003,4012010,E,1,4010007,2,1,ok
2003,2003,4016014,E,4005,4014011,2,1,ok
2004,2004,4016016,E,0,4014012,0,1,ok
2004,2004,4020024,E,4008,4018020,0,1,ok
2004,2004,159,O,,-1845,0,1,ok
2005,2005,4020026,E,1,4018021,1,1,ok
2005,2005,4024034,E,4009,4022029,1,1,ok
2006,2006,4024036,E,0,4022030,2,1,ok
2006,2006,4028048,E,4012,4026042,2,1,ok
2007,2007,4028050,E,1,4026043,0,1,ok
2007,2007,4032062,E,4013,4030055,0,1,ok
2008,2008,4032064,E,0,4030056,1,1,ok
2008,2008,4036080,E,4016,4034072,1,1,ok
2009,2009,4036082,E,1,4034073,2,1,ok
2009,2009,4040098,E,4017,4038089,2,1,ok
2010,2010,4040100,E,0,4038090,0,1,ok
2010,2010,4044120,E,4020,4042110,0,1,ok
2011,2011,4044122,E,1,4042111,1,1,ok
2011,2011,4048142,E,4021,4046131,1,1,ok
2012,2012,4048144,E,0,4046132,2,1,ok
2012,2012,4052168,E,4024,4050156,2,1,ok
2013,2013,4052170,E,1,4050157,0,1,ok
2013,2013,4056194,E,4025,4054181,0,1,ok
2014,2014,4056196,E,0,4054182,1,1,ok
2014,2014,4060224,E,4028,4058210,1,1,ok
2015,2015,4060226,E,1,4058211,2,1,ok
2015,2015,4064254,E,4029,4062239,2,1,ok
2016,2016,4064256,E,0,4062240,0,1,ok
2016,2016,4068288,E,4032,4066272,0,1,ok
2017,2017,4068290,E,1,4066273,1,1,ok
2017,2017,4072322,E,4033,4070305,1,1,ok
2018,2018,4072324,E,0,4070306,2,1,ok
2018,2018,4076360,E,4036,4074342,2,1,ok
2019,2019,4076362,E,1,4074343,0,1,ok
2019,2019,4080398,E,4037,4078379,0,1,ok
2020,2020,4080400,E,0,4078380,1,1,ok
2020,2020,4084440,E,4040,4082420,1,1,ok
2021,2021,4084442,E,1,4082421,2,1,ok
2021,2021,4088482,E,4041,4086461,2,1,ok
2022,2022,4088484,E,0,4086462,0,1,ok
2022,2022,4092528,E,4044,4090506,0,1,ok
2023,2023,4092530,E,1,4090507,1,1,ok
2023,2023,4096574,E,4045,4094551,1,1,ok
2024,2024,4096576,E,0,4094552,2,1,ok
2024,2024,4100624,E,4048,4098600,2,1,ok
2025,2025,4100626,E,1,4098601,0,1,ok
2025,2025,4104674,E,4049,4102649,0,1,ok
2026,2026,4104676,E,0,4102650,1,1,ok
2026,2026,4108728,E,4052,4106702,1,1,ok
2027,2027,4108730,E,1,4106703,2,1,ok
2027,2027,4112782,E,4053,4110755,2,1,ok
2028,2028,4112784,E,0,4110756,0,1,ok
2028,2028,4116840,E,4056,4114812,0,1,ok
2029,2029,4116842,E,1,4114813,1,1,ok
2029,2029,4120898,E,4057,4118869,1,1,ok
2030,2030,4120900,E,0,4118870,2,1,ok
2030,2030,4124960,E,4060,4122930,2,1,ok
2031,2031,4124962,E,1,4122931,0,1,ok
2031,2031,4129022,E,4061,4126991,0,1,ok
2032,2032,4129024,E,0,4126992,1,1,ok
2032,2032,4133088,E,4064,4131056,1,1,ok
2033,2033,4133090,E,1,4131057,2,1,ok
2033,2033,4137154,E,4065,4135121,2,1,ok
2034,2034,4137156,E,0,4135122,0,1,ok
2034,2034,4141224,E,4068,4139190,0,1,ok
2035,2035,4141226,E,1,4139191,1,1,ok
2035,2035,4145294,E,4069,4143259,1,1,ok
2036,2036,4145296,E,0,4143260,2,1,ok
2036,2036,4149368,E,4072,4147332,2,1,ok
2037,2037,4149370,E,1,4147333,0,1,ok
2037,2037,4153442,E,4073,4151405,0,1,ok
2038,2038,4153444,E,0,4151406,1,1,ok
2038,2038,4157520,E,4076,4155482,1,1,ok
2039,2039,4157522,E,1,4155483,2,1,ok
2039,2039,4161598,E,4077,4159559,2,1,ok
2040,2040,4161600,E,0,4159560,0,1,ok
2040,2040,4165680,E,4080,4163640,0,1,ok
2041,2041,4165682,E,1,4163641,1,1,ok
2041,2041,4169762,E,4081,4167721,1,1,ok
2042,2042,4169764,E,0,4167722,2,1,ok
2042,2042,4173848,E,4084,4171806,2,1,ok
2042,2042,161,O,,-1881,2,1,ok
2043,2043,4173850,E,1,4171807,0,1,ok
2043,2043,4177934,E,4085,4175891,0,1,ok
2044,2044,4177936,E,0,4175892,1,1,ok
2044,2044,4182024,E,4088,4179980,1,1,ok
2045,2045,4182026,E,1,4179981,2,1,ok
2045,2045,4186114,E,4089,4184069,2,1,ok
2046,2046,4186116,E,0,4184070,0,1,ok
2046,2046,4190208,E,4092,4188162,0,1,ok
2047,2047,4190210,E,1,4188163,1,1,ok
2047,2047,4194302,E,4093,4192255,1,1,ok
2048,2048,4194304,E,0,4192256,2,1,ok
2048,2048,4198400,E,4096,4196352,2,1,ok
2049,2049,4198402,E,1,4196353,0,1,ok
2049,2049,4202498,E,4097,4200449,0,1,ok
2050,2050,4202500,E,0,4200450,1,1,ok
2050,2050,4206600,E,4100,4204550,1,1,ok
2051,2051,4206602,E,1,4204551,2,1,ok
2051,2051,4210702,E,4101,4208651,2,1,ok
2052,2052,4210704,E,0,4208652,0,1,ok
2052,2052,4214808,E,4104,4212756,0,1,ok
2053,2053,4214810,E,1,4212757,1,1,ok
2053,2053,4218914,E,4105,4216861,1,1,ok
2054,2054,4218916,E,0,4216862,2,1,ok
2054,2054,4223024,E,4108,4220970,2,1,ok
2055,2055,4223026,E,1,4220971,0,1,ok
2055,2055,4227134,E,4109,4225079,0,1,ok
2056,2056,4227136,E,0,4225080,1,1,ok
2056,2056,4231248,E,4112,4229192,1,1,ok
2057,2057,4231250,E,1,4229193,2,1,ok
2057,2057,4235362,E,4113,4233305,2,1,ok
2058,2058,4235364,E,0,4233306,0,1,ok
2058,2058,4239480,E,4116,4237422,0,1,ok
2059,2059,4239482,E,1,4237423,1,1,ok
2059,2059,4243598,E,4117,4241539,1,1,ok
2060,2060,4243600,E,0,4241540,2,1,ok
2060,2060,4247720,E,4120,4245660,2,1,ok
2061,2061,4247722,E,1,4245661,0,1,ok
2061,2061,4251842,E,4121,4249781,0,1,ok
2062,2062,4251844,E,0,4249782,1,1,ok
2062,2062,4255968,E,4124,4253906,1,1,ok
2063,2063,4255970,E,1,4253907,2,1,ok
2063,2063,4260094,E,4125,4258031,2,1,ok
2064,2064,4260096,E,0,4258032,0,1,ok
2064,2064,4264224,E,4128,4262160,0,1,ok
2065,2065,4264226,E,1,4262161,1,1,ok
2065,2065,4268354,E,4129,4266289,1,1,ok
2066,2066,4268356,E,0,4266290,2,1,ok
2066,2066,4272488,E,4132,4270422,2,1,ok
2067,2067,4272490,E,1,4270423,0,1,ok
2067,2067,4276622,E,4133,4274555,0,1,ok
2068,2068,4276624,E,0,4274556,1,1,ok
2068,2068,4280760,E,4136,4278692,1,1,ok
2069,2069,4280762,E,1,4278693,2,1,ok
2069,2069,4284898,E,4137,4282829,2,1,ok
2070,2070,4284900,E,0,4282830,0,1,ok
2070,2070,4289040,E,4140,4286970,0,1,ok
2071,2071,4289042,E,1,4286971,1,1,ok
2071,2071,4293182,E,4141,4291111,1,1,ok
2072,2072,4293184,E,0,4291112,2,1,ok
2072,2072,4297328,E,4144,4295256,2,1,ok
2073,2073,4297330,E,1,4295257,0,1,ok
2073,2073,4301474,E,4145,4299401,0,1,ok
2074,2074,4301476,E,0,4299402,1,1,ok
2074,2074,4305624,E,4148,4303550,1,1,ok
2075,2075,4305626,E,1,4303551,2,1,ok
2075,2075,4309774,E,4149,4307699,2,1,ok
2076,2076,4309776,E,0,4307700,0,1,ok
2076,2076,4313928,E,4152,4311852,0,1,ok
2077,2077,4313930,E,1,4311853,1,1,ok
2077,2077,4318082,E,4153,4316005,1,1,ok
2078,2078,4318084,E,0,4316006,2,1,ok
2078,2078,4322240,E,4156,4320162,2,1,ok
2079,2079,4322242,E,1,4320163,0,1,ok
2079,2079,4326398,E,4157,4324319,0,1,ok
2080,2080,4326400,E,0,4324320,1,1,ok
2080,2080,4330560,E,4160,4328480,1,1,ok
2081,2081,4330562,E,1,4328481,2,1,ok
2081,2081,4334722,E,4161,4332641,2,1,ok
