m,c_m,lower_n,upper_n,odd_count,even_count,exact_status
4732,0,,,0,0,ODD_CELL_UNIQUE
4733,0,,,0,0,ODD_CELL_UNIQUE
4734,0,,,0,0,ODD_CELL_UNIQUE
4735,0,282,282,0,1,ODD_CELL_UNIQUE
4736,0,,,0,0,ODD_CELL_UNIQUE
4737,0,,,0,0,ODD_CELL_UNIQUE
4738,0,,,0,0,ODD_CELL_UNIQUE
4739,0,,,0,0,ODD_CELL_UNIQUE
4740,0,,,0,0,ODD_CELL_UNIQUE
4741,0,,,0,0,ODD_CELL_UNIQUE
4742,0,,,0,0,ODD_CELL_UNIQUE
4743,0,,,0,0,ODD_CELL_UNIQUE
4744,0,,,0,0,ODD_CELL_UNIQUE
4745,0,,,0,0,ODD_CELL_UNIQUE
4746,0,,,0,0,ODD_CELL_UNIQUE
4747,0,,,0,0,ODD_CELL_UNIQUE
4748,0,,,0,0,ODD_CELL_UNIQUE
4749,0,,,0,0,ODD_CELL_UNIQUE
4750,0,,,0,0,ODD_CELL_UNIQUE
4751,0,,,0,0,ODD_CELL_UNIQUE
4752,0,,,0,0,ODD_CELL_UNIQUE
4753,0,,,0,0,ODD_CELL_UNIQUE
4754,0,,,0,0,ODD_CELL_UNIQUE
4755,0,,,0,0,ODD_CELL_UNIQUE
4756,0,,,0,0,ODD_CELL_UNIQUE
4757,0,,,0,0,ODD_CELL_UNIQUE
4758,0,,,0,0,ODD_CELL_UNIQUE
4759,0,,,0,0,ODD_CELL_UNIQUE
4760,1,283,283,1,0,ODD_CELL_UNIQUE
4761,0,,,0,0,ODD_CELL_UNIQUE
4762,0,,,0,0,ODD_CELL_UNIQUE
4763,0,,,0,0,ODD_CELL_UNIQUE
4764,0,,,0,0,ODD_CELL_UNIQUE
4765,0,,,0,0,ODD_CELL_UNIQUE
4766,0,,,0,0,ODD_CELL_UNIQUE
4767,0,,,0,0,ODD_CELL_UNIQUE
4768,0,,,0,0,ODD_CELL_UNIQUE
4769,0,,,0,0,ODD_CELL_UNIQUE
4770,0,,,0,0,ODD_CELL_UNIQUE
4771,0,,,0,0,ODD_CELL_UNIQUE
4772,0,,,0,0,ODD_CELL_UNIQUE
4773,0,,,0,0,ODD_CELL_UNIQUE
4774,0,,,0,0,ODD_CELL_UNIQUE
4775,0,,,0,0,ODD_CELL_UNIQUE
4776,0,,,0,0,ODD_CELL_UNIQUE
4777,0,,,0,0,ODD_CELL_UNIQUE
4778,0,,,0,0,ODD_CELL_UNIQUE
4779,0,,,0,0,ODD_CELL_UNIQUE
4780,0,,,0,0,ODD_CELL_UNIQUE
4781,0,,,0,0,ODD_CELL_UNIQUE
4782,0,,,0,0,ODD_CELL_UNIQUE
4783,0,,,0,0,ODD_CELL_UNIQUE
4784,0,,,0,0,ODD_CELL_UNIQUE
4785,0,,,0,0,ODD_CELL_UNIQUE
4786,0,284,284,0,1,ODD_CELL_UNIQUE
4787,0,,,0,0,ODD_CELL_UNIQUE
4788,0,,,0,0,ODD_CELL_UNIQUE
4789,0,,,0,0,ODD_CELL_UNIQUE
4790,0,,,0,0,ODD_CELL_UNIQUE
4791,0,,,0,0,ODD_CELL_UNIQUE
4792,0,,,0,0,ODD_CELL_UNIQUE
4793,0,,,0,0,ODD_CELL_UNIQUE
4794,0,,,0,0,ODD_CELL_UNIQUE
4795,0,,,0,0,ODD_CELL_UNIQUE
4796,0,,,0,0,ODD_CELL_UNIQUE
4797,0,,,0,0,ODD_CELL_UNIQUE
4798,0,,,0,0,ODD_CELL_UNIQUE
4799,0,,,0,0,ODD_CELL_UNIQUE
4800,0,,,0,0,ODD_CELL_UNIQUE
4801,0,,,0,0,ODD_CELL_UNIQUE
4802,0,,,0,0,ODD_CELL_UNIQUE
4803,0,,,0,0,ODD_CELL_UNIQUE
4804,0,,,0,0,ODD_CELL_UNIQUE
4805,0,,,0,0,ODD_CELL_UNIQUE
4806,0,,,0,0,ODD_CELL_UNIQUE
4807,0,,,0,0,ODD_CELL_UNIQUE
4808,0,,,0,0,ODD_CELL_UNIQUE
4809,0,,,0,0,ODD_CELL_UNIQUE
4810,0,,,0,0,ODD_CELL_UNIQUE
4811,1,285,285,1,0,ODD_CELL_UNIQUE
4812,0,,,0,0,ODD_CELL_UNIQUE
4813,0,,,0,0,ODD_CELL_UNIQUE
4814,0,,,0,0,ODD_CELL_UNIQUE
4815,0,,,0,0,ODD_CELL_UNIQUE
4816,0,,,0,0,ODD_CELL_UNIQUE
4817,0,,,0,0,ODD_CELL_UNIQUE
4818,0,,,0,0,ODD_CELL_UNIQUE
4819,0,,,0,0,ODD_CELL_UNIQUE
4820,0,,,0,0,ODD_CELL_UNIQUE
4821,0,,,0,0,ODD_CELL_UNIQUE
4822,0,,,0,0,ODD_CELL_UNIQUE
4823,0,,,0,0,ODD_CELL_UNIQUE
4824,0,,,0,0,ODD_CELL_UNIQUE
4825,0,,,0,0,ODD_CELL_UNIQUE
4826,0,,,0,0,ODD_CELL_UNIQUE
4827,0,,,0,0,ODD_CELL_UNIQUE
4828,0,,,0,0,ODD_CELL_UNIQUE
4829,0,,,0,0,ODD_CELL_UNIQUE
4830,0,,,0,0,ODD_CELL_UNIQUE
4831,0,,,0,0,ODD_CELL_UNIQUE
4832,0,,,0,0,ODD_CELL_UNIQUE
4833,0,,,0,0,ODD_CELL_UNIQUE
4834,0,,,0,0,ODD_CELL_UNIQUE
4835,0,,,0,0,ODD_CELL_UNIQUE
4836,0,286,286,0,1,ODD_CELL_UNIQUE
4837,0,,,0,0,ODD_CELL_UNIQUE
4838,0,,,0,0,ODD_CELL_UNIQUE
4839,0,,,0,0,ODD_CELL_UNIQUE
4840,0,,,0,0,ODD_CELL_UNIQUE
4841,0,,,0,0,ODD_CELL_UNIQUE
4842,0,,,0,0,ODD_CELL_UNIQUE
4843,0,,,0,0,ODD_CELL_UNIQUE
4844,0,,,0,0,ODD_CELL_UNIQUE
4845,0,,,0,0,ODD_CELL_UNIQUE
4846,0,,,0,0,ODD_CELL_UNIQUE
4847,0,,,0,0,ODD_CELL_UNIQUE
4848,0,,,0,0,ODD_CELL_UNIQUE
4849,0,,,0,0,ODD_CELL_UNIQUE
4850,0,,,0,0,ODD_CELL_UNIQUE
4851,0,,,0,0,ODD_CELL_UNIQUE
4852,0,,,0,0,ODD_CELL_UNIQUE
4853,0,,,0,0,ODD_CELL_UNIQUE
4854,0,,,0,0,ODD_CELL_UNIQUE
4855,0,,,0,0,ODD_CELL_UNIQUE
4856,0,,,0,0,ODD_CELL_UNIQUE
4857,0,,,0,0,ODD_CELL_UNIQUE
4858,0,,,0,0,ODD_CELL_UNIQUE
4859,0,,,0,0,ODD_CELL_UNIQUE
4860,0,,,0,0,ODD_CELL_UNIQUE
4861,0,,,0,0,ODD_CELL_UNIQUE
4862,1,287,287,1,0,ODD_CELL_UNIQUE
4863,0,,,0,0,ODD_CELL_UNIQUE
4864,0,,,0,0,ODD_CELL_UNIQUE
4865,0,,,0,0,ODD_CELL_UNIQUE
4866,0,,,0,0,ODD_CELL_UNIQUE
4867,0,,,0,0,ODD_CELL_UNIQUE
4868,0,,,0,0,ODD_CELL_UNIQUE
4869,0,,,0,0,ODD_CELL_UNIQUE
4870,0,,,0,0,ODD_CELL_UNIQUE
4871,0,,,0,0,ODD_CELL_UNIQUE
4872,0,,,0,0,ODD_CELL_UNIQUE
4873,0,,,0,0,ODD_CELL_UNIQUE
4874,0,,,0,0,ODD_CELL_UNIQUE
4875,0,,,0,0,ODD_CELL_UNIQUE
4876,0,,,0,0,ODD_CELL_UNIQUE
4877,0,,,0,0,ODD_CELL_UNIQUE
4878,0,,,0,0,ODD_CELL_UNIQUE
4879,0,,,0,0,ODD_CELL_UNIQUE
4880,0,,,0,0,ODD_CELL_UNIQUE
4881,0,,,0,0,ODD_CELL_UNIQUE
4882,0,,,0,0,ODD_CELL_UNIQUE
4883,0,,,0,0,ODD_CELL_UNIQUE
4884,0,,,0,0,ODD_CELL_UNIQUE
4885,0,,,0,0,ODD_CELL_UNIQUE
4886,0,,,0,0,ODD_CELL_UNIQUE
4887,0,288,288,0,1,ODD_CELL_UNIQUE
4888,0,,,0,0,ODD_CELL_UNIQUE
4889,0,,,0,0,ODD_CELL_UNIQUE
4890,0,,,0,0,ODD_CELL_UNIQUE
4891,0,,,0,0,ODD_CELL_UNIQUE
4892,0,,,0,0,ODD_CELL_UNIQUE
4893,0,,,0,0,ODD_CELL_UNIQUE
4894,0,,,0,0,ODD_CELL_UNIQUE
4895,0,,,0,0,ODD_CELL_UNIQUE
4896,0,,,0,0,ODD_CELL_UNIQUE
4897,0,,,0,0,ODD_CELL_UNIQUE
4898,0,,,0,0,ODD_CELL_UNIQUE
4899,0,,,0,0,ODD_CELL_UNIQUE
4900,0,,,0,0,ODD_CELL_UNIQUE
4901,0,,,0,0,ODD_CELL_UNIQUE
4902,0,,,0,0,ODD_CELL_UNIQUE
4903,0,,,0,0,ODD_CELL_UNIQUE
4904,0,,,0,0,ODD_CELL_UNIQUE
4905,0,,,0,0,ODD_CELL_UNIQUE
4906,0,,,0,0,ODD_CELL_UNIQUE
4907,0,,,0,0,ODD_CELL_UNIQUE
4908,0,,,0,0,ODD_CELL_UNIQUE
4909,0,,,0,0,ODD_CELL_UNIQUE
4910,0,,,0,0,ODD_CELL_UNIQUE
4911,0,,,0,0,ODD_CELL_UNIQUE
4912,0,,,0,0,ODD_CELL_UNIQUE
4913,1,289,289,1,0,ODD_CELL_UNIQUE
4914,0,,,0,0,ODD_CELL_UNIQUE
4915,0,,,0,0,ODD_CELL_UNIQUE
4916,0,,,0,0,ODD_CELL_UNIQUE
4917,0,,,0,0,ODD_CELL_UNIQUE
4918,0,,,0,0,ODD_CELL_UNIQUE
4919,0,,,0,0,ODD_CELL_UNIQUE
4920,0,,,0,0,ODD_CELL_UNIQUE
4921,0,,,0,0,ODD_CELL_UNIQUE
4922,0,,,0,0,ODD_CELL_UNIQUE
4923,0,,,0,0,ODD_CELL_UNIQUE
4924,0,,,0,0,ODD_CELL_UNIQUE
4925,0,,,0,0,ODD_CELL_UNIQUE
4926,0,,,0,0,ODD_CELL_UNIQUE
4927,0,,,0,0,ODD_CELL_UNIQUE
4928,0,,,0,0,ODD_CELL_UNIQUE
4929,0,,,0,0,ODD_CELL_UNIQUE
4930,0,,,0,0,ODD_CELL_UNIQUE
4931,0,,,0,0,ODD_CELL_UNIQUE
4932,0,,,0,0,ODD_CELL_UNIQUE
4933,0,,,0,0,ODD_CELL_UNIQUE
4934,0,,,0,0,ODD_CELL_UNIQUE
4935,0,,,0,0,ODD_CELL_UNIQUE
4936,0,,,0,0,ODD_CELL_UNIQUE
4937,0,,,0,0,ODD_CELL_UNIQUE
4938,0,290,290,0,1,ODD_CELL_UNIQUE
4939,0,,,0,0,ODD_CELL_UNIQUE
4940,0,,,0,0,ODD_CELL_UNIQUE
4941,0,,,0,0,ODD_CELL_UNIQUE
4942,0,,,0,0,ODD_CELL_UNIQUE
4943,0,,,0,0,ODD_CELL_UNIQUE
4944,0,,,0,0,ODD_CELL_UNIQUE
4945,0,,,0,0,ODD_CELL_UNIQUE
4946,0,,,0,0,ODD_CELL_UNIQUE
4947,0,,,0,0,ODD_CELL_UNIQUE
4948,0,,,0,0,ODD_CELL_UNIQUE
4949,0,,,0,0,ODD_CELL_UNIQUE
4950,0,,,0,0,ODD_CELL_UNIQUE
4951,0,,,0,0,ODD_CELL_UNIQUE
4952,0,,,0,0,ODD_CELL_UNIQUE
4953,0,,,0,0,ODD_CELL_UNIQUE
4954,0,,,0,0,ODD_CELL_UNIQUE
4955,0,,,0,0,ODD_CELL_UNIQUE
4956,0,,,0,0,ODD_CELL_UNIQUE
4957,0,,,0,0,ODD_CELL_UNIQUE
4958,0,,,0,0,ODD_CELL_UNIQUE
4959,0,,,0,0,ODD_CELL_UNIQUE
4960,0,,,0,0,ODD_CELL_UNIQUE
4961,0,,,0,0,ODD_CELL_UNIQUE
4962,0,,,0,0,ODD_CELL_UNIQUE
4963,0,,,0,0,ODD_CELL_UNIQUE
4964,1,291,291,1,0,ODD_CELL_UNIQUE
4965,0,,,0,0,ODD_CELL_UNIQUE
4966,0,,,0,0,ODD_CELL_UNIQUE
4967,0,,,0,0,ODD_CELL_UNIQUE
4968,0,,,0,0,ODD_CELL_UNIQUE
4969,0,,,0,0,ODD_CELL_UNIQUE
4970,0,,,0,0,ODD_CELL_UNIQUE
4971,0,,,0,0,ODD_CELL_UNIQUE
4972,0,,,0,0,ODD_CELL_UNIQUE
4973,0,,,0,0,ODD_CELL_UNIQUE
4974,0,,,0,0,ODD_CELL_UNIQUE
4975,0,,,0,0,ODD_CELL_UNIQUE
4976,0,,,0,0,ODD_CELL_UNIQUE
4977,0,,,0,0,ODD_CELL_UNIQUE
4978,0,,,0,0,ODD_CELL_UNIQUE
4979,0,,,0,0,ODD_CELL_UNIQUE
4980,0,,,0,0,ODD_CELL_UNIQUE
4981,0,,,0,0,ODD_CELL_UNIQUE
4982,0,,,0,0,ODD_CELL_UNIQUE
4983,0,,,0,0,ODD_CELL_UNIQUE
4984,0,,,0,0,ODD_CELL_UNIQUE
4985,0,,,0,0,ODD_CELL_UNIQUE
4986,0,,,0,0,ODD_CELL_UNIQUE
4987,0,,,0,0,ODD_CELL_UNIQUE
4988,0,,,0,0,ODD_CELL_UNIQUE
4989,0,292,292,0,1,ODD_CELL_UNIQUE
4990,0,,,0,0,ODD_CELL_UNIQUE
4991,0,,,0,0,ODD_CELL_UNIQUE
4992,0,,,0,0,ODD_CELL_UNIQUE
4993,0,,,0,0,ODD_CELL_UNIQUE
4994,0,,,0,0,ODD_CELL_UNIQUE
4995,0,,,0,0,ODD_CELL_UNIQUE
4996,0,,,0,0,ODD_CELL_UNIQUE
4997,0,,,0,0,ODD_CELL_UNIQUE
4998,0,,,0,0,ODD_CELL_UNIQUE
4999,0,,,0,0,ODD_CELL_UNIQUE
5000,0,,,0,0,ODD_CELL_UNIQUE
5001,0,,,0,0,ODD_CELL_UNIQUE
5002,0,,,0,0,ODD_CELL_UNIQUE
5003,0,,,0,0,ODD_CELL_UNIQUE
5004,0,,,0,0,ODD_CELL_UNIQUE
5005,0,,,0,0,ODD_CELL_UNIQUE
5006,0,,,0,0,ODD_CELL_UNIQUE
5007,0,,,0,0,ODD_CELL_UNIQUE
5008,0,,,0,0,ODD_CELL_UNIQUE
5009,0,,,0,0,ODD_CELL_UNIQUE
5010,0,,,0,0,ODD_CELL_UNIQUE
5011,0,,,0,0,ODD_CELL_UNIQUE
5012,0,,,0,0,ODD_CELL_UNIQUE
5013,0,,,0,0,ODD_CELL_UNIQUE
5014,0,,,0,0,ODD_CELL_UNIQUE
5015,1,293,293,1,0,ODD_CELL_UNIQUE
5016,0,,,0,0,ODD_CELL_UNIQUE
5017,0,,,0,0,ODD_CELL_UNIQUE
5018,0,,,0,0,ODD_CELL_UNIQUE
5019,0,,,0,0,ODD_CELL_UNIQUE
5020,0,,,0,0,ODD_CELL_UNIQUE
5021,0,,,0,0,ODD_CELL_UNIQUE
5022,0,,,0,0,ODD_CELL_UNIQUE
5023,0,,,0,0,ODD_CELL_UNIQUE
5024,0,,,0,0,ODD_CELL_UNIQUE
5025,0,,,0,0,ODD_CELL_UNIQUE
5026,0,,,0,0,ODD_CELL_UNIQUE
5027,0,,,0,0,ODD_CELL_UNIQUE
5028,0,,,0,0,ODD_CELL_UNIQUE
5029,0,,,0,0,ODD_CELL_UNIQUE
5030,0,,,0,0,ODD_CELL_UNIQUE
5031,0,,,0,0,ODD_CELL_UNIQUE
5032,0,,,0,0,ODD_CELL_UNIQUE
5033,0,,,0,0,ODD_CELL_UNIQUE
5034,0,,,0,0,ODD_CELL_UNIQUE
5035,0,,,0,0,ODD_CELL_UNIQUE
5036,0,,,0,0,ODD_CELL_UNIQUE
5037,0,,,0,0,ODD_CELL_UNIQUE
5038,0,,,0,0,ODD_CELL_UNIQUE
5039,0,,,0,0,ODD_CELL_UNIQUE
5040,0,,,0,0,ODD_CELL_UNIQUE
5041,0,294,294,0,1,ODD_CELL_UNIQUE
5042,0,,,0,0,ODD_CELL_UNIQUE
5043,0,,,0,0,ODD_CELL_UNIQUE
5044,0,,,0,0,ODD_CELL_UNIQUE
5045,0,,,0,0,ODD_CELL_UNIQUE
5046,0,,,0,0,ODD_CELL_UNIQUE
5047,0,,,0,0,ODD_CELL_UNIQUE
5048,0,,,0,0,ODD_CELL_UNIQUE
5049,0,,,0,0,ODD_CELL_UNIQUE
5050,0,,,0,0,ODD_CELL_UNIQUE
5051,0,,,0,0,ODD_CELL_UNIQUE
5052,0,,,0,0,ODD_CELL_UNIQUE
5053,0,,,0,0,ODD_CELL_UNIQUE
5054,0,,,0,0,ODD_CELL_UNIQUE
5055,0,,,0,0,ODD_CELL_UNIQUE
5056,0,,,0,0,ODD_CELL_UNIQUE
5057,0,,,0,0,ODD_CELL_UNIQUE
5058,0,,,0,0,ODD_CELL_UNIQUE
5059,0,,,0,0,ODD_CELL_UNIQUE
5060,0,,,0,0,ODD_CELL_UNIQUE
5061,0,,,0,0,ODD_CELL_UNIQUE
5062,0,,,0,0,ODD_CELL_UNIQUE
5063,0,,,0,0,ODD_CELL_UNIQUE
5064,0,,,0,0,ODD_CELL_UNIQUE
5065,0,,,0,0,ODD_CELL_UNIQUE
5066,1,295,295,1,0,ODD_CELL_UNIQUE
5067,0,,,0,0,ODD_CELL_UNIQUE
5068,0,,,0,0,ODD_CELL_UNIQUE
5069,0,,,0,0,ODD_CELL_UNIQUE
5070,0,,,0,0,ODD_CELL_UNIQUE
5071,0,,,0,0,ODD_CELL_UNIQUE
5072,0,,,0,0,ODD_CELL_UNIQUE
5073,0,,,0,0,ODD_CELL_UNIQUE
5074,0,,,0,0,ODD_CELL_UNIQUE
5075,0,,,0,0,ODD_CELL_UNIQUE
5076,0,,,0,0,ODD_CELL_UNIQUE
5077,0,,,0,0,ODD_CELL_UNIQUE
5078,0,,,0,0,ODD_CELL_UNIQUE
5079,0,,,0,0,ODD_CELL_UNIQUE
5080,0,,,0,0,ODD_CELL_UNIQUE
5081,0,,,0,0,ODD_CELL_UNIQUE
5082,0,,,0,0,ODD_CELL_UNIQUE
5083,0,,,0,0,ODD_CELL_UNIQUE
5084,0,,,0,0,ODD_CELL_UNIQUE
5085,0,,,0,0,ODD_CELL_UNIQUE
5086,0,,,0,0,ODD_CELL_UNIQUE
5087,0,,,0,0,ODD_CELL_UNIQUE
5088,0,,,0,0,ODD_CELL_UNIQUE
5089,0,,,0,0,ODD_CELL_UNIQUE
5090,0,,,0,0,ODD_CELL_UNIQUE
5091,0,,,0,0,ODD_CELL_UNIQUE
5092,0,296,296,0,1,ODD_CELL_UNIQUE
5093,0,,,0,0,ODD_CELL_UNIQUE
5094,0,,,0,0,ODD_CELL_UNIQUE
5095,0,,,0,0,ODD_CELL_UNIQUE
5096,0,,,0,0,ODD_CELL_UNIQUE
5097,0,,,0,0,ODD_CELL_UNIQUE
5098,0,,,0,0,ODD_CELL_UNIQUE
5099,0,,,0,0,ODD_CELL_UNIQUE
5100,0,,,0,0,ODD_CELL_UNIQUE
5101,0,,,0,0,ODD_CELL_UNIQUE
5102,0,,,0,0,ODD_CELL_UNIQUE
5103,0,,,0,0,ODD_CELL_UNIQUE
5104,0,,,0,0,ODD_CELL_UNIQUE
5105,0,,,0,0,ODD_CELL_UNIQUE
5106,0,,,0,0,ODD_CELL_UNIQUE
5107,0,,,0,0,ODD_CELL_UNIQUE
5108,0,,,0,0,ODD_CELL_UNIQUE
5109,0,,,0,0,ODD_CELL_UNIQUE
5110,0,,,0,0,ODD_CELL_UNIQUE
5111,0,,,0,0,ODD_CELL_UNIQUE
5112,0,,,0,0,ODD_CELL_UNIQUE
5113,0,,,0,0,ODD_CELL_UNIQUE
5114,0,,,0,0,ODD_CELL_UNIQUE
5115,0,,,0,0,ODD_CELL_UNIQUE
5116,0,,,0,0,ODD_CELL_UNIQUE
5117,0,,,0,0,ODD_CELL_UNIQUE
5118,1,297,297,1,0,ODD_CELL_UNIQUE
5119,0,,,0,0,ODD_CELL_UNIQUE
5120,0,,,0,0,ODD_CELL_UNIQUE
5121,0,,,0,0,ODD_CELL_UNIQUE
5122,0,,,0,0,ODD_CELL_UNIQUE
5123,0,,,0,0,ODD_CELL_UNIQUE
5124,0,,,0,0,ODD_CELL_UNIQUE
5125,0,,,0,0,ODD_CELL_UNIQUE
5126,0,,,0,0,ODD_CELL_UNIQUE
5127,0,,,0,0,ODD_CELL_UNIQUE
5128,0,,,0,0,ODD_CELL_UNIQUE
5129,0,,,0,0,ODD_CELL_UNIQUE
5130,0,,,0,0,ODD_CELL_UNIQUE
5131,0,,,0,0,ODD_CELL_UNIQUE
5132,0,,,0,0,ODD_CELL_UNIQUE
5133,0,,,0,0,ODD_CELL_UNIQUE
5134,0,,,0,0,ODD_CELL_UNIQUE
5135,0,,,0,0,ODD_CELL_UNIQUE
5136,0,,,0,0,ODD_CELL_UNIQUE
5137,0,,,0,0,ODD_CELL_UNIQUE
5138,0,,,0,0,ODD_CELL_UNIQUE
5139,0,,,0,0,ODD_CELL_UNIQUE
5140,0,,,0,0,ODD_CELL_UNIQUE
5141,0,,,0,0,ODD_CELL_UNIQUE
5142,0,,,0,0,ODD_CELL_UNIQUE
5143,0,,,0,0,ODD_CELL_UNIQUE
5144,0,298,298,0,1,ODD_CELL_UNIQUE
5145,0,,,0,0,ODD_CELL_UNIQUE
5146,0,,,0,0,ODD_CELL_UNIQUE
5147,0,,,0,0,ODD_CELL_UNIQUE
5148,0,,,0,0,ODD_CELL_UNIQUE
5149,0,,,0,0,ODD_CELL_UNIQUE
5150,0,,,0,0,ODD_CELL_UNIQUE
5151,0,,,0,0,ODD_CELL_UNIQUE
5152,0,,,0,0,ODD_CELL_UNIQUE
5153,0,,,0,0,ODD_CELL_UNIQUE
5154,0,,,0,0,ODD_CELL_UNIQUE
5155,0,,,0,0,ODD_CELL_UNIQUE
5156,0,,,0,0,ODD_CELL_UNIQUE
5157,0,,,0,0,ODD_CELL_UNIQUE
5158,0,,,0,0,ODD_CELL_UNIQUE
5159,0,,,0,0,ODD_CELL_UNIQUE
5160,0,,,0,0,ODD_CELL_UNIQUE
5161,0,,,0,0,ODD_CELL_UNIQUE
5162,0,,,0,0,ODD_CELL_UNIQUE
5163,0,,,0,0,ODD_CELL_UNIQUE
5164,0,,,0,0,ODD_CELL_UNIQUE
5165,0,,,0,0,ODD_CELL_UNIQUE
5166,0,,,0,0,ODD_CELL_UNIQUE
5167,0,,,0,0,ODD_CELL_UNIQUE
5168,0,,,0,0,ODD_CELL_UNIQUE
5169,0,,,0,0,ODD_CELL_UNIQUE
5170,1,299,299,1,0,ODD_CELL_UNIQUE
5171,0,,,0,0,ODD_CELL_UNIQUE
5172,0,,,0,0,ODD_CELL_UNIQUE
5173,0,,,0,0,ODD_CELL_UNIQUE
5174,0,,,0,0,ODD_CELL_UNIQUE
5175,0,,,0,0,ODD_CELL_UNIQUE
5176,0,,,0,0,ODD_CELL_UNIQUE
5177,0,,,0,0,ODD_CELL_UNIQUE
5178,0,,,0,0,ODD_CELL_UNIQUE
5179,0,,,0,0,ODD_CELL_UNIQUE
5180,0,,,0,0,ODD_CELL_UNIQUE
5181,0,,,0,0,ODD_CELL_UNIQUE
5182,0,,,0,0,ODD_CELL_UNIQUE
5183,0,,,0,0,ODD_CELL_UNIQUE
5184,0,,,0,0,ODD_CELL_UNIQUE
5185,0,,,0,0,ODD_CELL_UNIQUE
5186,0,,,0,0,ODD_CELL_UNIQUE
5187,0,,,0,0,ODD_CELL_UNIQUE
5188,0,,,0,0,ODD_CELL_UNIQUE
5189,0,,,0,0,ODD_CELL_UNIQUE
5190,0,,,0,0,ODD_CELL_UNIQUE
5191,0,,,0,0,ODD_CELL_UNIQUE
5192,0,,,0,0,ODD_CELL_UNIQUE
5193,0,,,0,0,ODD_CELL_UNIQUE
5194,0,,,0,0,ODD_CELL_UNIQUE
5195,0,,,0,0,ODD_CELL_UNIQUE
5196,0,300,300,0,1,ODD_CELL_UNIQUE
5197,0,,,0,0,ODD_CELL_UNIQUE
5198,0,,,0,0,ODD_CELL_UNIQUE
5199,0,,,0,0,ODD_CELL_UNIQUE
5200,0,,,0,0,ODD_CELL_UNIQUE
5201,0,,,0,0,ODD_CELL_UNIQUE
5202,0,,,0,0,ODD_CELL_UNIQUE
5203,0,,,0,0,ODD_CELL_UNIQUE
5204,0,,,0,0,ODD_CELL_UNIQUE
5205,0,,,0,0,ODD_CELL_UNIQUE
5206,0,,,0,0,ODD_CELL_UNIQUE
5207,0,,,0,0,ODD_CELL_UNIQUE
5208,0,,,0,0,ODD_CELL_UNIQUE
5209,0,,,0,0,ODD_CELL_UNIQUE
5210,0,,,0,0,ODD_CELL_UNIQUE
5211,0,,,0,0,ODD_CELL_UNIQUE
5212,0,,,0,0,ODD_CELL_UNIQUE
5213,0,,,0,0,ODD_CELL_UNIQUE
5214,0,,,0,0,ODD_CELL_UNIQUE
5215,0,,,0,0,ODD_CELL_UNIQUE
5216,0,,,0,0,ODD_CELL_UNIQUE
5217,0,,,0,0,ODD_CELL_UNIQUE
5218,0,,,0,0,ODD_CELL_UNIQUE
5219,0,,,0,0,ODD_CELL_UNIQUE
5220,0,,,0,0,ODD_CELL_UNIQUE
5221,0,,,0,0,ODD_CELL_UNIQUE
5222,1,301,301,1,0,ODD_CELL_UNIQUE
5223,0,,,0,0,ODD_CELL_UNIQUE
5224,0,,,0,0,ODD_CELL_UNIQUE
5225,0,,,0,0,ODD_CELL_UNIQUE
5226,0,,,0,0,ODD_CELL_UNIQUE
5227,0,,,0,0,ODD_CELL_UNIQUE
5228,0,,,0,0,ODD_CELL_UNIQUE
5229,0,,,0,0,ODD_CELL_UNIQUE
5230,0,,,0,0,ODD_CELL_UNIQUE
5231,0,,,0,0,ODD_CELL_UNIQUE
5232,0,,,0,0,ODD_CELL_UNIQUE
5233,0,,,0,0,ODD_CELL_UNIQUE
5234,0,,,0,0,ODD_CELL_UNIQUE
5235,0,,,0,0,ODD_CELL_UNIQUE
5236,0,,,0,0,ODD_CELL_UNIQUE
5237,0,,,0,0,ODD_CELL_UNIQUE
5238,0,,,0,0,ODD_CELL_UNIQUE
5239,0,,,0,0,ODD_CELL_UNIQUE
5240,0,,,0,0,ODD_CELL_UNIQUE
5241,0,,,0,0,ODD_CELL_UNIQUE
5242,0,,,0,0,ODD_CELL_UNIQUE
5243,0,,,0,0,ODD_CELL_UNIQUE
5244,0,,,0,0,ODD_CELL_UNIQUE
5245,0,,,0,0,ODD_CELL_UNIQUE
5246,0,,,0,0,ODD_CELL_UNIQUE
5247,0,,,0,0,ODD_CELL_UNIQUE
5248,0,302,302,0,1,ODD_CELL_UNIQUE
5249,0,,,0,0,ODD_CELL_UNIQUE
5250,0,,,0,0,ODD_CELL_UNIQUE
5251,0,,,0,0,ODD_CELL_UNIQUE
5252,0,,,0,0,ODD_CELL_UNIQUE
5253,0,,,0,0,ODD_CELL_UNIQUE
5254,0,,,0,0,ODD_CELL_UNIQUE
5255,0,,,0,0,ODD_CELL_UNIQUE
5256,0,,,0,0,ODD_CELL_UNIQUE
5257,0,,,0,0,ODD_CELL_UNIQUE
5258,0,,,0,0,ODD_CELL_UNIQUE
5259,0,,,0,0,ODD_CELL_UNIQUE
5260,0,,,0,0,ODD_CELL_UNIQUE
5261,0,,,0,0,ODD_CELL_UNIQUE
5262,0,,,0,0,ODD_CELL_UNIQUE
5263,0,,,0,0,ODD_CELL_UNIQUE
5264,0,,,0,0,ODD_CELL_UNIQUE
5265,0,,,0,0,ODD_CELL_UNIQUE
5266,0,,,0,0,ODD_CELL_UNIQUE
